SX,SY,SZ,EX,EY,EZ,Dia,Name
41253.5,267184.7,76348.1,26569.3,267244.9,76324.5,0.0,Pipe997
32331.6,299995.1,74913.8,-27048.5,299918.9,75770.3,0.0,Pipe998
163541.1,298149.7,75663.8,146406.9,285919.6,75778.0,0.0,Pipe999
146406.9,285919.6,75778.0,11651.4,285919.0,75190.8,0.0,Pipe1000
91024.7,267117.8,76347.7,126106.2,267041.8,76348.7,0.0,Pipe1001
186451.5,262965.3,76399.7,171898.5,262964.2,76399.7,0.0,Pipe1002
223527.4,264696.9,76378.0,195902.5,264747.6,76377.4,0.0,Pipe1003
242742.1,262811.1,76401.6,228258.1,262804.6,76401.7,0.0,Pipe1004
262373.7,262705.1,76402.8,247492.5,262859.4,76401.0,0.0,Pipe1005
245433.1,157188.6,76400.0,260457.7,157275.0,75401.0,0.0,Pipe1006
229811.4,156240.9,76702.5,195480.1,156314.2,76389.1,0.0,Pipe1007
187986.8,157355.6,76402.1,173444.1,157342.2,76401.9,0.0,Pipe1008
163032.6,338653.8,75623.7,159024.8,342557.2,75677.2,0.0,Pipe1009
159024.8,342557.2,75677.2,90386.2,397134.1,75937.5,0.0,Pipe1010
154924.2,336509.6,75815.5,114717.1,368506.1,76081.3,0.0,Pipe1011
99140.9,380891.3,76082.0,84316.3,392588.2,76117.5,0.0,Pipe1012
-227081.0,309831.4,75252.5,-201289.6,289745.9,75579.4,0.0,Pipe1019
-194396.0,275169.3,75723.4,-255287.1,322689.7,75387.6,0.0,Pipe1022
-255287.1,322689.7,75387.6,-267837.5,336597.6,74105.4,0.0,Pipe1023
-267837.5,336597.6,74105.4,-319522.3,412243.1,75608.7,0.0,Pipe1024
-300834.3,397769.3,75694.9,-279789.2,366968.0,75328.8,0.0,Pipe1036
-315524.0,419298.2,75549.2,-310195.8,411470.7,75694.9,0.0,Pipe1042
265986.9,143967.5,74363.6,258575.7,146594.3,74167.0,131.0,Pipe1049
259932.2,148088.1,74217.4,258575.7,146594.3,74167.0,131.0,Pipe1050
259932.2,148088.1,74217.4,260457.7,157275.0,75401.0,131.0,Pipe1051
236202.5,142205.2,74232.8,235781.5,146642.4,74121.4,131.0,Pipe1052
206208.1,142205.0,74174.6,205579.2,146706.0,74061.0,131.0,Pipe1053
197037.3,156360.6,74283.0,196329.1,146725.5,74042.5,131.0,Pipe1054
173440.6,157437.6,74280.6,173542.7,146077.9,73996.6,131.0,Pipe1055
176213.4,142088.8,74116.7,173492.9,146055.7,73996.5,131.0,Pipe1056
147431.2,136205.1,73437.8,147062.3,139094.9,73365.0,131.0,Pipe1057
117432.4,136205.7,73378.3,117432.5,139107.9,73305.7,131.0,Pipe1058
94308.4,154398.2,73411.5,93889.9,139153.9,73259.0,131.0,Pipe1059
87431.2,136206.2,73321.1,87151.4,139215.1,73245.6,131.0,Pipe1060
57431.2,136206.8,73268.1,56955.4,139489.4,73185.2,131.0,Pipe1061
36231.1,155358.8,73460.6,37214.7,141667.6,73386.6,131.0,Pipe1062
27500.9,136908.0,73197.3,27284.1,139758.9,73125.8,131.0,Pipe1063
4608.6,155730.4,73210.9,8373.9,158622.3,73092.2,131.0,Pipe1064
9174.0,177180.2,74903.7,11389.8,177997.4,74228.1,131.0,Pipe1065
-11476.1,180016.5,73188.8,-6266.0,180914.0,73056.6,131.0,Pipe1066
-11515.9,210108.8,73146.5,-6467.0,210016.3,73020.2,131.0,Pipe1067
9197.0,244237.2,73840.5,11848.0,244879.0,73768.5,131.0,Pipe1068
-11534.5,240088.0,73102.0,-6765.4,240002.1,72982.8,131.0,Pipe1070
-26264.2,262845.4,72184.9,-31939.6,268911.4,71977.2,131.0,Pipe1071
-26986.0,299919.0,74205.3,-26055.8,297629.5,74143.5,131.0,Pipe1073
2981.9,299957.5,74012.8,3666.8,297050.8,73938.1,131.0,Pipe1074
102870.1,285919.4,76347.5,222995.2,265170.7,73299.9,131.0,Pipe1078
281643.7,257204.2,72744.2,277524.5,258033.1,72639.2,131.0,Pipe1090
282076.4,227252.2,73300.4,277689.9,228812.5,73184.0,131.0,Pipe1091
282076.6,197253.2,73855.1,277859.5,198873.3,73742.2,131.0,Pipe1092
282098.1,167526.9,74420.4,278034.5,167978.4,74318.2,131.0,Pipe1093
163032.6,338653.8,73667.2,163298.0,334226.5,73556.4,131.0,Pipe1094
154924.2,336509.6,73708.1,157347.4,338973.8,73621.7,131.0,Pipe1095
138445.9,358920.2,73898.2,136300.9,355763.5,73802.7,131.0,Pipe1096
133913.9,353229.5,73889.8,136300.9,355763.5,73802.7,131.0,Pipe1097
114084.1,378291.1,74029.6,112132.7,375042.1,73934.8,131.0,Pipe1098
99155.8,380879.5,74080.6,101854.1,383241.2,73991.0,131.0,Pipe1099
95254.9,393412.9,74135.7,93862.0,389616.3,74034.6,131.0,Pipe1100
-315467.6,419216.7,73213.3,-317605.5,417502.5,73144.8,131.0,Pipe1111
-319476.8,412285.9,74185.8,-316563.3,413753.2,74145.0,131.0,Pipe1112
-297362.5,392688.1,73160.1,-299248.4,390645.4,73090.6,131.0,Pipe1113
-290730.1,370157.4,73057.8,-286298.9,371696.4,73051.9,131.0,Pipe1114
-280761.4,368390.8,73110.4,-282668.4,366382.9,73041.2,131.0,Pipe1115
-275011.3,347123.7,73122.4,-270656.3,348802.0,73005.7,131.0,Pipe1117
-267837.5,336597.6,74105.4,-263337.8,341695.7,72990.6,131.0,Pipe1118
-227031.6,309793.0,72952.8,-228276.7,307261.7,72882.2,131.0,Pipe1122
-232612.1,304986.3,73004.8,-229938.9,308555.3,72893.3,131.0,Pipe1123
-218584.4,294080.5,72909.4,-215645.8,297431.1,72798.0,131.0,Pipe1124
-202427.2,290631.9,72789.3,-203280.7,287807.4,72715.5,131.0,Pipe1125
-38109.3,153626.5,67197.8,-35004.9,155549.0,67100.3,131.0,Pipe922
-33375.9,158809.9,67197.8,-35004.9,155549.0,67100.3,131.0,Pipe923
-17671.1,144939.9,66124.3,-19217.8,142855.3,66053.6,131.0,Pipe924
-23669.1,141318.4,66177.2,-19217.8,142855.3,66053.6,131.0,Pipe925
-49184.5,171121.9,68209.8,-50354.7,167891.1,68118.0,131.0,Pipe926
-53622.1,165707.3,68222.2,-50354.7,167891.1,68118.0,131.0,Pipe927
-64911.2,183370.2,69201.0,-65293.1,179902.3,69108.4,131.0,Pipe929
-69449.0,178032.8,69227.9,-65293.1,179902.3,69108.4,131.0,Pipe930
-80930.9,195846.7,70243.1,-82546.0,193409.3,70163.7,131.0,Pipe931
-85080.0,190205.7,70272.1,-82546.0,193409.3,70106.5,131.0,Pipe932
-88914.7,211602.6,71156.9,-78318.3,238343.0,70748.6,131.0,Pipe934
-85949.7,221049.1,71247.1,-78318.3,238343.0,70245.4,131.0,Pipe935
-92128.2,224849.6,70948.2,-81738.1,230593.2,70911.9,131.0,Pipe936
-74451.6,236045.7,72003.0,-78318.3,238343.0,71884.7,131.0,Pipe937
-79786.8,240681.8,71959.5,-78318.3,238343.0,71884.7,131.0,Pipe938
-58832.3,246943.4,72013.1,-61019.0,249745.1,71919.2,131.0,Pipe939
-62912.1,252784.4,72013.1,-61019.0,249745.1,71919.2,131.0,Pipe940
-43605.5,257478.8,72033.3,-45505.8,259969.9,71950.2,131.0,Pipe941
-47640.4,263267.8,72054.6,-45505.1,259970.3,71950.2,131.0,Pipe942
-31103.2,274720.0,72099.7,-29112.8,270774.6,71982.9,131.0,Pipe943
-112977.3,221316.9,71285.6,-138384.5,237297.1,70618.8,131.0,Pipe944
-117031.2,215088.1,72553.1,-138384.5,237297.1,70618.8,131.0,Pipe945
-126035.4,232059.0,71055.0,-132244.4,232514.6,70884.1,131.0,Pipe946
-131812.5,226599.3,71067.3,-132963.3,233074.6,70891.0,131.0,Pipe947
-148203.9,239364.4,72644.6,-141623.8,239820.3,72474.0,131.0,Pipe948
