SX,SY,SZ,EX,EY,EZ,Dia,Name
165552.8,157234.2,75407.0,157373.5,157239.2,75325.1,90.0,Pipe1489
97650.0,157334.0,75327.0,96444.8,157334.7,75315.1,90.0,Pipe1490
233449.5,157234.5,75408.1,233449.5,159918.5,75435.0,90.0,Pipe1491
97650.0,160136.9,75355.0,97650.0,157334.0,75327.0,90.0,Pipe1483 (1)
97650.0,168074.1,75215.1,97650.0,165129.0,75244.7,90.0,Pipe1483 (2)
97650.0,168074.1,75215.1,86717.1,168069.9,75324.2,90.0,Pipe1493
99287.4,169705.7,75101.9,97650.0,168074.1,75215.1,90.0,Pipe1483 (3)
165552.8,160052.3,75435.2,165552.8,157234.2,75407.0,90.0,Pipe1484 (1)
165552.8,167970.2,75214.1,165552.8,165110.7,75242.9,90.0,Pipe1484 (2)
165552.8,167970.2,75214.1,154619.9,167970.1,75323.2,90.0,Pipe1495
167190.2,169605.9,75100.9,165552.8,167970.2,75214.1,90.0,Pipe1484 (3)
233449.5,167970.5,75214.1,235086.9,169606.2,75100.9,90.0,Pipe1491 (1) (1)
233449.5,167970.5,75214.1,222516.6,167970.4,75323.2,90.0,Pipe1497
235086.9,169606.2,75100.9,233729.7,171833.4,74442.0,90.0,Pipe1491 (1) (1) (1)
223992.7,157240.2,75336.8,222516.6,158386.9,75355.8,90.0,Pipe1498
260119.9,243641.2,74646.9,259500.0,247690.0,74473.4,163.6,Pipe1500
197858.3,241763.0,75258.0,199005.6,242861.7,74435.1,90.0,Pipe1390 (1)
74924.0,370932.0,74785.2,86700.2,385707.0,74596.0,90.0,Pipe1501
87648.4,385864.8,74529.7,86452.7,386295.7,74116.0,90.0,Pipe1504
118329.2,343405.9,74734.5,125203.2,352260.2,74593.6,90.0,Pipe1506
104897.9,354166.4,74950.0,111921.8,362883.3,74760.5,90.0,Pipe1507
156085.9,157244.3,75341.8,154618.5,158353.9,75355.8,90.0,Pipe1509
52389.2,197765.8,75560.0,42028.0,197765.7,75456.2,90.0,Pipe1511
42028.0,197765.7,75456.2,37128.1,202665.5,75386.9,90.0,Pipe1512
203640.3,172825.3,74271.6,202342.4,171769.6,74263.4,163.6,Pipe1332 (1)
135738.3,172798.0,74045.9,134586.4,171594.3,74037.4,163.6,Pipe1302 (1) (1) (1) (2)
88186.6,157343.2,75400.8,86720.0,158160.4,75413.8,90.0,Pipe1513
60735.4,243606.0,73972.8,57871.7,247685.7,73794.4,163.6,Pipe1312 (1)
167159.6,245986.7,75215.7,167159.8,211553.0,75560.0,90.0,Pipe1415 (1)
167082.7,246808.4,74338.6,167159.6,245986.7,75215.7,90.0,Pipe1307 (1) (1) (1) (2)
167082.7,246808.4,74338.6,165050.4,247704.5,74157.4,163.6,Pipe1515
86700.2,385707.0,74596.0,87648.4,385864.8,74529.7,90.0,Pipe1516
-222203.9,276313.2,74444.8,-206639.6,264164.9,74247.1,90.0,Pipe1517
-206639.6,264164.9,74247.1,-198773.9,273795.4,74122.3,90.0,Pipe1518
-198773.9,273795.4,74122.3,-196702.5,266027.7,73951.8,90.0,Pipe1519
-196702.5,266027.7,73951.8,-195003.5,264425.2,72733.0,90.0,Pipe1520
-222203.9,276313.2,74444.8,-214486.0,285991.6,74321.1,90.0,Pipe1521
-214486.0,285991.6,74321.1,-198773.9,273795.4,74122.3,90.0,Pipe1522
249533.7,176465.7,74692.8,250460.1,177692.2,74700.8,163.6,Pipe1523
264013.8,177725.3,74768.9,268212.8,183413.0,74804.2,163.6,Pipe1524
268212.8,183413.0,74804.2,268021.3,193457.7,74854.1,163.6,Pipe1525
268021.3,193457.7,74854.1,265181.8,196294.3,74874.0,163.6,Pipe1526
265181.8,196294.3,74874.0,264880.6,211824.9,74951.6,163.6,Pipe1526 (1)
265572.5,213052.6,74851.6,265763.3,225571.3,74789.1,163.6,Pipe1527
265789.7,243001.1,74702.0,260119.9,243641.2,74646.9,163.6,Pipe1528
202540.6,172953.8,74583.1,193720.6,173119.0,74538.9,163.6,Pipe1529
193720.6,173119.0,74538.9,191072.7,177202.5,74542.0,163.6,Pipe1530
134531.4,172800.6,74676.9,125786.0,172966.2,74633.0,163.6,Pipe1531
125786.0,172966.2,74633.0,123353.7,176465.0,74635.9,163.6,Pipe1532
54834.2,172051.1,74211.1,59073.8,172051.1,74191.1,163.6,Pipe1533
59073.8,172051.1,74191.1,59240.8,176261.3,74139.9,163.6,Pipe1534
59240.8,176261.3,74139.9,62812.9,176502.9,73988.1,163.6,Pipe1535
41589.7,180724.3,74500.0,30892.9,180823.5,74446.5,163.6,Pipe1536
30892.9,180823.5,74446.5,30901.0,186669.8,74219.8,163.6,Pipe1537
30901.0,186669.8,74219.8,32522.4,187539.6,74234.8,163.6,Pipe1538
26662.0,241732.2,73914.3,26581.6,244770.8,73809.0,163.6,Pipe1329 (1) (1) (1) (1) (1) (1)
26662.0,241732.2,73914.3,27538.2,241081.6,75246.8,163.6,Pipe1539
27538.2,241081.6,75246.8,38211.7,241055.7,75300.0,163.6,Pipe1540
60735.4,243606.0,73972.8,59546.9,242652.6,74007.0,163.6,Pipe1541
59546.9,242652.6,74007.0,47213.4,242734.2,74068.7,163.6,Pipe1542
85643.9,243640.2,74148.9,87333.1,246985.6,74143.1,163.6,Pipe1543
87333.1,246985.6,74143.1,97954.0,247040.3,74196.1,163.6,Pipe1544
154579.5,247060.1,74376.2,164469.1,247174.2,74425.5,163.6,Pipe1545
219796.5,242504.8,74599.0,222196.1,246986.1,74599.6,163.6,Pipe1546
222196.1,246986.1,74599.6,233262.3,247090.0,74654.7,163.6,Pipe1547
234812.1,241769.9,75257.9,236130.3,243641.0,74974.1,90.0,Pipe1369 (1)
100418.5,246594.0,73945.9,99781.8,247696.3,73939.4,163.6,Pipe1310 (1) (1) (1) (1) (1) (2)
26549.9,211522.3,74102.9,24634.5,212552.2,74067.6,163.6,Pipe1548
24634.5,212552.2,74067.6,24660.9,215822.3,74051.0,163.6,Pipe1549
24660.9,215822.3,74051.0,26728.0,216699.7,74063.9,163.6,Pipe1550
62819.2,179399.3,75266.1,62881.9,208510.8,75560.0,90.0,Pipe1420 (1)
62811.1,172749.2,73802.8,62231.2,171669.2,73796.4,163.6,Pipe1306 (1)
222516.6,158386.9,75355.8,222516.6,160039.1,75372.5,90.0,Pipe1498 (1)
154618.5,158353.9,75355.8,154619.9,160051.8,75376.0,90.0,Pipe1509 (1)
86720.0,158160.4,75413.8,86717.1,160138.4,75435.0,90.0,Pipe1513 (1)
245950.3,242101.3,75254.8,245950.4,211553.4,75560.0,90.0,Pipe1362 (1)
209358.3,241167.1,75263.9,209358.3,242726.2,74546.9,90.0,Pipe1385 (1)
33762.1,187540.1,75353.1,32522.4,187539.6,74234.8,90.0,Pipe1334 (1)
33707.5,202665.5,75352.9,32556.5,202665.5,74158.9,90.0,Pipe1339 (1)
32728.5,206118.3,75342.0,31319.1,206117.7,74138.9,90.0,Pipe1340 (1)
28538.9,211521.7,75376.2,26549.9,211522.3,74102.9,90.0,Pipe1341 (1)
28540.3,216699.2,75370.8,26728.0,216699.7,74063.9,90.0,Pipe1342 (1)
28289.3,227491.5,75396.0,26780.2,227493.5,74010.0,90.0,Pipe1344 (1)
28291.4,236942.9,75305.8,26788.7,236943.2,73962.9,90.0,Pipe1346 (1)
190142.1,246068.9,75320.9,190141.2,246826.7,74538.3,90.0,Pipe1397 (1)
179108.3,246068.8,75214.9,179108.3,246983.6,74471.0,90.0,Pipe1405 (1)
74084.2,241960.8,75256.0,74084.3,243640.2,74090.8,90.0,Pipe1481 (1)
85643.9,242204.3,75253.2,85643.9,243640.2,74148.9,90.0,Pipe1472 (1)
99274.7,241709.3,75353.8,99578.1,243762.4,74108.8,90.0,Pipe1463 (1)
110105.4,241906.5,75256.2,110103.3,243077.5,74223.0,90.0,Pipe1454 (1)
122068.0,243271.1,75252.9,121255.5,243307.6,74297.1,90.0,Pipe1425 (1)
130449.5,242084.7,75255.2,129627.9,243359.9,74201.1,90.0,Pipe1444 (1)
141458.3,241808.3,75257.2,141458.3,242917.7,74320.9,90.0,Pipe1439 (1)
123253.7,177468.2,75250.2,123253.5,208427.7,75560.0,90.0,Pipe1424 (1)
110683.7,177681.2,75251.1,110683.5,208552.7,75560.0,90.0,Pipe1453 (1)
98483.7,177672.9,75251.1,98483.5,208552.6,75560.0,90.0,Pipe1462 (1)
